escenario;cliente;prod_cod;prod_nom;prod_n2;prod_n3;prod_prov;fec_cod;fec_anno;fec_mes;fec_dia;fec_dia_sem;can_n2;can_n3;geo_mun;geo_dep;valor;cantidad;cliente_top;cliente_top_canal;cliente_top_municipio;producto_top;producto_top_canal;producto_top_municipio
1;5833619;P-8607;Producto -8607;VEGETALES EN CONSERVA;ALIMENTOS;PR-026;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;17619;4;N;N;N;N;N;N
1;5833619;P-8740;Producto -8740;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;15353;6;N;N;N;N;N;N
1;5833619;P-8636;Producto -8636;MOSTAZA;ALIMENTOS;PR-026;20220923;2022;09;23;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;13635;12;N;N;N;N;N;N
1;5833619;P-8647;Producto -8647;VEGETALES EN CONSERVA;ALIMENTOS;PR-026;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;9147;4;N;N;N;N;N;N
1;5833619;P-8647;Producto -8647;VEGETALES EN CONSERVA;ALIMENTOS;PR-026;20220923;2022;09;23;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;6860;3;N;N;N;N;N;N
1;5833619;P-8641;Producto -8641;SALSAS NEGRAS;ALIMENTOS;PR-026;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;15224;6;N;N;N;N;N;N
1;5833619;P-8745;Producto -8745;ALIMENTOS PARA BEBES;BEBES Y NINOS;PR-026;20220923;2022;09;23;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;18728;12;N;N;N;N;N;N
1;5833619;P-8744;Producto -8744;ALIMENTOS PARA BEBES;BEBES Y NINOS;PR-026;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;18728;12;N;N;N;N;N;N
1;5833619;P-8602;Producto -8602;MERMELADAS;ALIMENTOS;PR-026;20220923;2022;09;23;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;16016;6;N;N;N;N;N;N
1;5833619;P-8738;Producto -8738;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220923;2022;09;23;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;15353;6;N;N;N;N;N;N
1;5833619;P-8651;Producto -8651;VEGETALES EN CONSERVA;ALIMENTOS;PR-026;20220902;2022;09;02;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;12789;4;N;N;N;N;N;N
1;5833619;P-8698;Producto -8698;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220902;2022;09;02;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;15697;4;N;N;N;N;N;N
1;5833619;P-8650;Producto -8650;VEGETALES EN CONSERVA;ALIMENTOS;PR-026;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;8836;3;N;N;N;N;N;N
1;5833619;P-12120;Producto -12120;MARGARINAS/MANTEQUILLAS;ALIMENTOS;PR-347;20220923;2022;09;23;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;26449;4;N;N;N;N;N;N
1;5833619;P-8734;Producto -8734;SALSA DE TOMATE;ALIMENTOS;PR-026;20220902;2022;09;02;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;8250;1;N;N;N;N;N;N
1;5833619;P-8698;Producto -8698;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220923;2022;09;23;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;20405;4;N;N;N;N;N;N
1;5833619;P-8591;Producto -8591;SALSA DE TOMATE;ALIMENTOS;PR-026;20220923;2022;09;23;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;25366;18;N;N;N;N;N;N
1;5833619;P-8721;Producto -8721;SALSAS NEGRAS;ALIMENTOS;PR-026;20220902;2022;09;02;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;3089;2;N;N;N;N;N;N
1;5833619;P-8725;Producto -8725;SALSAS NEGRAS;ALIMENTOS;PR-026;20220902;2022;09;02;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;3089;2;N;N;N;N;N;N
1;5833619;P-8599;Producto -8599;SALSAS A BASE DE MAYONESA;ALIMENTOS;PR-026;20220902;2022;09;02;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;10098;1;N;N;N;N;N;N
1;5833619;P-8738;Producto -8738;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;15353;6;N;N;N;N;N;N
1;5833619;P-8748;Producto -8748;GELATINAS Y FLANES;ALIMENTOS;PR-026;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;3160;3;N;N;N;N;N;N
1;6274003;P-3066;Producto -3066;ENJUAGUES BUCALES;CUIDADO PERSONAL;PR-035;20220922;2022;09;22;JUEVES;MAYORISTA;MAYORISTA;TIBU;Norte de Santander;950274;72;N;N;N;N;N;N
1;4426317;P-11541;Producto -11541;SUERO ORAL;OTC;PR-004;20220921;2022;09;21;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;31822;6;N;N;S;N;N;N
1;4426317;P-11536;Producto -11536;SUERO ORAL;OTC;PR-004;20220921;2022;09;21;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;31822;6;N;N;S;N;N;N
1;4426317;P-11537;Producto -11537;SUERO ORAL;OTC;PR-004;20220921;2022;09;21;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;31822;6;N;N;S;N;N;N
1;4426317;P-6083;Producto -6083;ACEITES Y MANTECAS;ALIMENTOS;PR-096;20220920;2022;09;20;MARTES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;151018;12;N;N;S;S;S;S
1;4426317;P-2882;Producto -2882;AGUAS;BEBIDAS NO ALCOHOLICAS;PR-056;20220920;2022;09;20;MARTES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;14284;12;N;N;S;N;N;N
1;4426317;P-2894;Producto -2894;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;PR-056;20220920;2022;09;20;MARTES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;72159;12;N;N;S;N;N;N
1;4426317;P-11540;Producto -11540;SUERO ORAL;OTC;PR-004;20220921;2022;09;21;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;31822;6;N;N;S;N;N;N
1;4426317;P-6080;Producto -6080;ACEITES Y MANTECAS;ALIMENTOS;PR-096;20220920;2022;09;20;MARTES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;110796;12;N;N;S;S;S;S
1;4426317;P-2880;Producto -2880;BEBIDAS ISOTONICAS;BEBIDAS NO ALCOHOLICAS;PR-056;20220920;2022;09;20;MARTES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;16781;12;N;N;S;N;N;N
1;4426317;P-2881;Producto -2881;BEBIDAS ISOTONICAS;BEBIDAS NO ALCOHOLICAS;PR-056;20220920;2022;09;20;MARTES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;16781;12;N;N;S;N;N;N
1;4426317;P-13659;Producto -13659;OFERTAS;OFERTAS;PR-004;20220921;2022;09;21;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;54890;10;N;N;S;N;N;N
1;4426317;P-11542;Producto -11542;SUERO ORAL;OTC;PR-004;20220921;2022;09;21;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;31822;6;N;N;S;N;N;N
1;4426317;P-11544;Producto -11544;SUERO ORAL;OTC;PR-004;20220921;2022;09;21;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;31822;6;N;N;S;N;N;N
1;4426317;P-11538;Producto -11538;SUERO ORAL;OTC;PR-004;20220921;2022;09;21;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;31822;6;N;N;S;N;N;N
1;4426317;P-8246;Producto -8246;CREMAS Y SPRAY PARA PEINAR;CUIDADO PERSONAL;PR-231;20220920;2022;09;20;MARTES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;33256;3;N;N;S;N;N;N
1;4426317;P-8297;Producto -8297;TALCOS Y SPRAY PARA PIES;CUIDADO PERSONAL;PR-231;20220914;2022;09;14;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;-53057;-2;N;N;S;N;N;N
1;4426317;P-6249;Producto -6249;DULCES;DULCES Y PASABOCAS;PR-016;20220920;2022;09;20;MARTES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;12993;1;N;N;S;N;N;N
1;4426317;P-8589;Producto -8589;ALIMENTOS PARA BEBES;BEBES Y NINOS;PR-026;20220914;2022;09;14;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;-25691;-3;N;N;S;N;N;N
1;4426317;P-2860;Producto -2860;ACEITES Y MANTECAS;ALIMENTOS;PR-056;20220920;2022;09;20;MARTES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;50088;6;N;N;S;N;N;N
1;4426317;P-11535;Producto -11535;SUERO ORAL;OTC;PR-004;20220921;2022;09;21;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;31822;6;N;N;S;N;N;N
1;4426317;P-6137;Producto -6137;ACEITES Y MANTECAS;ALIMENTOS;PR-096;20220920;2022;09;20;MARTES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;130777;12;N;N;S;N;N;N
1;4426317;P-11539;Producto -11539;SUERO ORAL;OTC;PR-004;20220921;2022;09;21;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;31822;6;N;N;S;N;N;N
1;4426317;P-2934;Producto -2934;AGUAS;BEBIDAS NO ALCOHOLICAS;PR-056;20220920;2022;09;20;MARTES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;14284;12;N;N;S;N;N;N
1;4426317;P-8240;Producto -8240;CREMAS Y SPRAY PARA PEINAR;CUIDADO PERSONAL;PR-231;20220920;2022;09;20;MARTES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;31668;3;N;N;S;N;N;N
1;4426317;P-11543;Producto -11543;SUERO ORAL;OTC;PR-004;20220921;2022;09;21;MIERCOLES;MINIMERCADO;MINIMERCADO;FORTUL;Arauca;31822;6;N;N;S;N;N;N
1;6245739;P-8594;Producto -8594;ALIMENTOS PARA BEBES;BEBES Y NINOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;40224;24;N;N;N;N;N;N
1;6245739;P-8587;Producto -8587;SALSA DE TOMATE;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;79052;10;N;N;N;N;N;N
1;6245739;P-8604;Producto -8604;SALSAS NEGRAS;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;13913;12;N;N;N;N;N;N
1;6245739;P-8607;Producto -8607;VEGETALES EN CONSERVA;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;53937;12;N;N;N;N;N;N
1;6245739;P-2818;Producto -2818;DESODORANTES;CUIDADO PERSONAL;PR-195;20220927;2022;09;27;MARTES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;57991;24;N;N;N;S;S;N
1;6245739;P-8636;Producto -8636;MOSTAZA;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;13913;12;N;N;N;N;N;N
1;6245739;P-8608;Producto -8608;SALSAS NEGRAS;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;18628;6;N;N;N;N;N;N
1;6245739;P-8581;Producto -8581;OTROS ALIMENTOS;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;12880;6;N;N;N;N;N;N
1;6245739;P-8737;Producto -8737;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;31333;12;N;N;N;N;N;N
1;6245739;P-8590;Producto -8590;MAYONESA;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;55853;12;N;N;N;N;N;N
1;6245739;P-8321;Producto -8321;LIMPIADORES PARA BANOS;HOGAR;PR-075;20220927;2022;09;27;MARTES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;25201;6;N;N;N;N;N;N
1;6245739;P-8611;Producto -8611;OTROS ALIMENTOS;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;12880;6;N;N;N;N;N;N
1;6245739;P-8681;Producto -8681;GELATINAS Y FLANES;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;12880;6;N;N;N;N;N;N
1;6245739;P-8606;Producto -8606;ALIMENTOS PARA BEBES;BEBES Y NINOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;40224;24;N;N;N;N;N;N
1;6245739;P-8586;Producto -8586;OTROS ALIMENTOS;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;12880;6;N;N;N;N;N;N
1;6245739;P-8623;Producto -8623;SALSA DE TOMATE;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;52785;12;N;N;N;N;N;N
1;6245739;P-8740;Producto -8740;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;31333;12;N;N;N;N;N;N
1;6245739;P-8650;Producto -8650;VEGETALES EN CONSERVA;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;36066;12;N;N;N;N;N;N
1;6245739;P-8682;Producto -8682;RTD JUGOS Y NECTARES;BEBIDAS NO ALCOHOLICAS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;32484;24;N;N;N;S;N;N
1;6245739;P-2813;Producto -2813;DESODORANTES;CUIDADO PERSONAL;PR-195;20220927;2022;09;27;MARTES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;57991;24;N;N;N;S;S;S
1;6245739;P-8570;Producto -8570;MAYONESA;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;90490;10;N;N;N;N;N;N
1;6245739;P-8686;Producto -8686;RTD JUGOS Y NECTARES;BEBIDAS NO ALCOHOLICAS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;32484;24;N;N;N;S;N;N
1;6245739;P-8580;Producto -8580;GELATINAS Y FLANES;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;12880;6;N;N;N;N;N;N
1;6245739;P-8651;Producto -8651;VEGETALES EN CONSERVA;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;41501;12;N;N;N;N;N;N
1;6245739;P-8571;Producto -8571;GELATINAS Y FLANES;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;21565;12;N;N;N;N;N;N
1;6245739;P-8680;Producto -8680;GELATINAS Y FLANES;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;12882;6;N;N;N;N;N;N
1;6245739;P-8603;Producto -8603;OTROS ALIMENTOS;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;12880;6;N;N;N;N;N;N
1;6245739;P-8741;Producto -8741;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;TIBU;Norte de Santander;31333;12;N;N;N;N;N;N
1;4426506;P-12579;Producto -12579;ILUMINACION;FERRETERIA;PR-474;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;28788;12;N;N;N;N;N;N
1;4426506;P-8609;Producto -8609;MAYONESA;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;52032;36;N;N;N;N;N;N
1;4426506;P-8732;Producto -8732;SALSA DE TOMATE;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;28620;3;N;N;N;S;S;N
1;4426506;P-8681;Producto -8681;GELATINAS Y FLANES;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;12946;6;N;N;N;N;N;N
1;4426506;P-8738;Producto -8738;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;15747;6;N;N;N;N;N;N
1;4426506;P-12577;Producto -12577;ILUMINACION;FERRETERIA;PR-474;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;22314;12;N;N;N;N;N;N
1;4426506;P-8604;Producto -8604;SALSAS NEGRAS;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;13985;12;N;N;N;N;N;N
1;4426506;P-8741;Producto -8741;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;31494;12;N;N;N;N;N;N
1;4426506;P-8606;Producto -8606;ALIMENTOS PARA BEBES;BEBES Y NINOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;40431;24;N;N;N;N;N;N
1;4426506;P-8603;Producto -8603;OTROS ALIMENTOS;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;12946;6;N;N;N;N;N;N
1;4426506;P-8594;Producto -8594;ALIMENTOS PARA BEBES;BEBES Y NINOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;40431;24;N;N;N;N;N;N
1;4426506;P-8737;Producto -8737;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;31494;12;N;N;N;N;N;N
1;4426506;P-8595;Producto -8595;ALIMENTOS PARA BEBES;BEBES Y NINOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;40431;24;N;N;N;N;N;N
1;4426506;P-8279;Producto -8279;COLORACION;CUIDADO PERSONAL;PR-231;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;19803;3;N;N;N;N;N;N
1;4426506;P-6338;Producto -6338;PILAS Y BATERIAS;FERRETERIA;PR-083;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;-17356;-1;N;N;N;N;N;N
1;4426506;P-8592;Producto -8592;SALSAS NEGRAS;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;31072;3;N;N;N;N;N;N
1;4426506;P-8582;Producto -8582;SALSAS A BASE DE MAYONESA;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;43817;12;N;N;N;N;N;N
1;4426506;P-8127;Producto -8127;COLORACION;CUIDADO PERSONAL;PR-231;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;19803;3;N;N;N;N;N;N
1;4426506;P-8737;Producto -8737;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;-31494;-12;N;N;N;N;N;N
1;4426506;P-8739;Producto -8739;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;14998;6;N;N;N;N;N;N
1;4426506;P-8731;Producto -8731;MAYONESA;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;62452;6;N;N;N;S;S;N
1;4426506;P-8100;Producto -8100;COLORACION;CUIDADO PERSONAL;PR-231;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;19803;3;N;N;N;N;N;N
1;4426506;P-6339;Producto -6339;PILAS Y BATERIAS;FERRETERIA;PR-083;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;25402;6;N;N;N;N;N;N
1;4426506;P-8581;Producto -8581;OTROS ALIMENTOS;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;12946;6;N;N;N;N;N;N
1;4426506;P-8275;Producto -8275;COLORACION;CUIDADO PERSONAL;PR-231;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;118817;18;N;N;N;N;N;N
1;4426506;P-8741;Producto -8741;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;-31494;-12;N;N;N;N;N;N
1;4426506;P-8740;Producto -8740;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;31494;12;N;N;N;N;N;N
1;4426506;P-8580;Producto -8580;GELATINAS Y FLANES;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;12946;6;N;N;N;N;N;N
1;4426506;P-8740;Producto -8740;MEZCLA Y PRODUCTOS PARA REPOSTERIA;ALIMENTOS;PR-026;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;-31494;-12;N;N;N;N;N;N
1;4426506;P-8611;Producto -8611;OTROS ALIMENTOS;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;12946;6;N;N;N;N;N;N
1;4426506;P-8599;Producto -8599;SALSAS A BASE DE MAYONESA;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;20715;2;N;N;N;N;N;N
1;4426506;P-8111;Producto -8111;COLORACION;CUIDADO PERSONAL;PR-231;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;19803;3;N;N;N;N;N;N
1;4426506;P-8153;Producto -8153;COLORACION;CUIDADO PERSONAL;PR-231;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;19803;3;N;N;N;N;N;N
1;4426506;P-6344;Producto -6344;PILAS Y BATERIAS;FERRETERIA;PR-083;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;12698;6;N;N;N;N;N;N
1;4426506;P-8591;Producto -8591;SALSA DE TOMATE;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;52032;36;N;N;N;N;N;N
1;4426506;P-8126;Producto -8126;COLORACION;CUIDADO PERSONAL;PR-231;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;13202;2;N;N;N;N;N;N
1;4426506;P-12580;Producto -12580;ILUMINACION;FERRETERIA;PR-474;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;41618;12;N;N;N;N;N;N
1;4426506;P-12119;Producto -12119;MARGARINAS/MANTEQUILLAS;ALIMENTOS;PR-347;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;44942;12;N;N;N;N;N;N
1;4426506;P-6338;Producto -6338;PILAS Y BATERIAS;FERRETERIA;PR-083;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;17356;1;N;N;N;N;N;N
1;4426506;P-8608;Producto -8608;SALSAS NEGRAS;ALIMENTOS;PR-026;20220917;2022;09;17;SABADO;MINIMERCADO;MINIMERCADO;CUCUTA;Norte de Santander;18724;6;N;N;N;N;N;N
1;4543160;P-2720;Producto -2720;COLORACION;CUIDADO PERSONAL;PR-195;20220913;2022;09;13;MARTES;TRADICIONAL;TRADICIONAL;VILLA DEL ROSARIO;Norte de Santander;85110;10;N;S;S;N;N;N
1;4543160;P-2723;Producto -2723;COLORACION;CUIDADO PERSONAL;PR-195;20220913;2022;09;13;MARTES;TRADICIONAL;TRADICIONAL;VILLA DEL ROSARIO;Norte de Santander;25533;3;N;S;S;N;N;N
1;4543160;P-2727;Producto -2727;COLORACION;CUIDADO PERSONAL;PR-195;20220913;2022;09;13;MARTES;TRADICIONAL;TRADICIONAL;VILLA DEL ROSARIO;Norte de Santander;34044;4;N;S;S;N;N;N
1;4543160;P-2737;Producto -2737;COLORACION;CUIDADO PERSONAL;PR-195;20220913;2022;09;13;MARTES;TRADICIONAL;TRADICIONAL;VILLA DEL ROSARIO;Norte de Santander;85110;10;N;S;S;N;N;N
1;4543160;P-2732;Producto -2732;COLORACION;CUIDADO PERSONAL;PR-195;20220913;2022;09;13;MARTES;TRADICIONAL;TRADICIONAL;VILLA DEL ROSARIO;Norte de Santander;25533;3;N;S;S;N;N;N
